feedback_id,case_id,contact_id,dealer_id,vehicle_id,survey_date_key,csat_score,nps_score,comment_text
FDB-03702,CASE-09751,CON-04425,DLR-10,VHL-036,20241123,5,10,Quick resolution and good communication
FDB-03703,CASE-09756,CON-05262,DLR-01,VHL-021,20230306,4,7,Good overall service
FDB-03704,CASE-09761,CON-01479,DLR-02,VHL-024,20231027,4,9,Issue solved with minor delays
FDB-03705,CASE-09762,CON-03519,DLR-08,VHL-032,20231230,4,7,Issue solved with minor delays
FDB-03706,CASE-09764,CON-04318,DLR-04,VHL-024,20240208,3,5,Average experience
FDB-03707,CASE-09765,CON-00496,DLR-09,VHL-039,20230711,3,6,Service was acceptable
FDB-03708,CASE-09768,CON-02970,DLR-12,VHL-045,20230925,4,8,Issue solved with minor delays
FDB-03709,CASE-09772,CON-03766,DLR-07,VHL-029,20230715,4,8,Satisfied but communication could improve
FDB-03710,CASE-09775,CON-03976,DLR-03,VHL-028,20240620,4,7,Good overall service
FDB-03711,CASE-09778,CON-01731,DLR-06,VHL-036,20240103,4,7,Issue solved with minor delays
FDB-03712,CASE-09782,CON-02399,DLR-10,VHL-001,20240430,3,7,Problem solved but took longer than expected
FDB-03713,CASE-09789,CON-02639,DLR-05,VHL-012,20230531,3,6,Service was acceptable
FDB-03714,CASE-09790,CON-01546,DLR-01,VHL-005,20240113,3,6,Service was acceptable
FDB-03715,CASE-09792,CON-05690,DLR-02,VHL-012,20241012,4,8,Issue solved with minor delays
FDB-03716,CASE-09794,CON-03741,DLR-04,VHL-006,20240518,3,6,Average experience
FDB-03717,CASE-09797,CON-03694,DLR-12,VHL-039,20240422,5,10,Quick resolution and good communication
FDB-03718,CASE-09799,CON-01165,DLR-01,VHL-037,20230604,5,10,Excellent support from the service team
FDB-03719,CASE-09806,CON-03689,DLR-10,VHL-028,20240509,4,8,Issue solved with minor delays
FDB-03720,CASE-09807,CON-03593,DLR-08,VHL-044,20231003,4,8,Satisfied but communication could improve
FDB-03721,CASE-09808,CON-04208,DLR-08,VHL-003,20230121,4,7,Good overall service
FDB-03722,CASE-09812,CON-02962,DLR-08,VHL-037,20240903,5,9,Very smooth service experience
FDB-03723,CASE-09818,CON-03549,DLR-05,VHL-036,20230127,2,5,Issue was not resolved properly the first time
FDB-03724,CASE-09819,CON-00579,DLR-03,VHL-028,20230519,3,6,Service was acceptable
FDB-03725,CASE-09824,CON-05114,DLR-06,VHL-037,20241208,3,5,Average experience
FDB-03726,CASE-09825,CON-05150,DLR-12,VHL-008,20231207,4,8,Good overall service
FDB-03727,CASE-09837,CON-03109,DLR-04,VHL-027,20240523,3,5,Average experience
FDB-03728,CASE-09847,CON-05207,DLR-02,VHL-045,20230108,5,9,Very smooth service experience
FDB-03729,CASE-09848,CON-00873,DLR-02,VHL-024,20231208,3,5,Problem solved but took longer than expected
FDB-03730,CASE-09852,CON-01645,DLR-04,VHL-031,20240215,3,5,Service was acceptable
FDB-03731,CASE-09853,CON-00087,DLR-01,VHL-006,20241207,3,6,Average experience
FDB-03732,CASE-09860,CON-01145,DLR-11,VHL-007,20240821,4,7,Satisfied but communication could improve
FDB-03733,CASE-09861,CON-02232,DLR-09,VHL-028,20230629,3,7,Average experience
FDB-03734,CASE-09869,CON-03296,DLR-12,VHL-005,20230730,4,8,Good overall service
FDB-03735,CASE-09871,CON-01355,DLR-02,VHL-032,20240503,5,10,Excellent support from the service team
FDB-03736,CASE-09873,CON-03868,DLR-01,VHL-010,20231121,4,7,Satisfied but communication could improve
FDB-03737,CASE-09875,CON-02600,DLR-01,VHL-030,20231029,4,7,Satisfied but communication could improve
FDB-03738,CASE-09877,CON-02982,DLR-09,VHL-015,20241103,4,8,Issue solved with minor delays
FDB-03739,CASE-09878,CON-01793,DLR-05,VHL-005,20230208,4,9,Satisfied but communication could improve
FDB-03740,CASE-09882,CON-03155,DLR-06,VHL-042,20230222,2,3,Issue was not resolved properly the first time
FDB-03741,CASE-09886,CON-04851,DLR-06,VHL-045,20230430,4,8,Issue solved with minor delays
FDB-03742,CASE-09891,CON-04890,DLR-06,VHL-030,20230131,4,8,Good overall service
FDB-03743,CASE-09892,CON-03295,DLR-03,VHL-019,20230928,4,7,Satisfied but communication could improve
FDB-03744,CASE-09893,CON-01542,DLR-12,VHL-041,20230309,4,7,Good overall service
FDB-03745,CASE-09895,CON-01306,DLR-04,VHL-023,20230722,4,8,Satisfied but communication could improve
FDB-03746,CASE-09898,CON-04170,DLR-03,VHL-011,20230410,4,8,Satisfied but communication could improve
FDB-03747,CASE-09901,CON-02724,DLR-04,VHL-033,20230410,3,6,Service was acceptable
FDB-03748,CASE-09905,CON-03545,DLR-08,VHL-044,20240617,4,7,Issue solved with minor delays
FDB-03749,CASE-09906,CON-01134,DLR-02,VHL-010,20231002,5,10,Excellent support from the service team
FDB-03750,CASE-09909,CON-02165,DLR-04,VHL-032,20230118,3,6,Average experience
FDB-03751,CASE-09910,CON-00863,DLR-09,VHL-001,20241028,4,7,Good overall service
FDB-03752,CASE-09914,CON-00436,DLR-09,VHL-022,20240302,4,8,Satisfied but communication could improve
FDB-03753,CASE-09916,CON-01560,DLR-04,VHL-015,20240731,5,10,Very smooth service experience
FDB-03754,CASE-09918,CON-00485,DLR-09,VHL-016,20230707,4,7,Satisfied but communication could improve
FDB-03755,CASE-09919,CON-05456,DLR-08,VHL-020,20230502,4,7,Good overall service
FDB-03756,CASE-09921,CON-04603,DLR-11,VHL-029,20231218,2,3,Issue was not resolved properly the first time
FDB-03757,CASE-09930,CON-02254,DLR-07,VHL-009,20230430,4,8,Issue solved with minor delays
FDB-03758,CASE-09931,CON-01992,DLR-04,VHL-001,20241127,5,9,Very smooth service experience
FDB-03759,CASE-09933,CON-02450,DLR-01,VHL-041,20230102,4,8,Issue solved with minor delays
FDB-03760,CASE-09935,CON-04144,DLR-06,VHL-036,20230830,3,6,Problem solved but took longer than expected
FDB-03761,CASE-09938,CON-04038,DLR-09,VHL-035,20240802,4,8,Satisfied but communication could improve
FDB-03762,CASE-09939,CON-04657,DLR-07,VHL-034,20240530,3,6,Service was acceptable
FDB-03763,CASE-09947,CON-02572,DLR-02,VHL-012,20230305,4,7,Issue solved with minor delays
FDB-03764,CASE-09948,CON-01471,DLR-01,VHL-011,20230122,5,10,Very smooth service experience
FDB-03765,CASE-09959,CON-04434,DLR-01,VHL-043,20230926,3,7,Problem solved but took longer than expected
FDB-03766,CASE-09962,CON-00833,DLR-09,VHL-009,20230513,4,8,Satisfied but communication could improve
FDB-03767,CASE-09963,CON-01605,DLR-03,VHL-009,20231030,4,9,Good overall service
FDB-03768,CASE-09968,CON-05208,DLR-05,VHL-035,20240219,3,5,Average experience
FDB-03769,CASE-09971,CON-00247,DLR-06,VHL-015,20230620,4,8,Issue solved with minor delays
FDB-03770,CASE-09973,CON-05275,DLR-08,VHL-005,20240111,4,9,Satisfied but communication could improve
FDB-03771,CASE-09974,CON-04205,DLR-04,VHL-008,20231004,5,9,Quick resolution and good communication
FDB-03772,CASE-09975,CON-00834,DLR-01,VHL-036,20231217,4,8,Good overall service
FDB-03773,CASE-09976,CON-05374,DLR-10,VHL-043,20241006,2,4,Service delay caused frustration
FDB-03774,CASE-09977,CON-01175,DLR-10,VHL-024,20230610,4,7,Issue solved with minor delays
FDB-03775,CASE-09980,CON-04488,DLR-02,VHL-021,20240903,2,4,Needed multiple follow-ups to get help
FDB-03776,CASE-09981,CON-03278,DLR-07,VHL-003,20230202,3,5,Problem solved but took longer than expected
FDB-03777,CASE-09982,CON-04994,DLR-12,VHL-015,20230708,3,5,Service was acceptable
FDB-03778,CASE-09984,CON-02190,DLR-05,VHL-032,20241230,3,5,Service was acceptable
FDB-03779,CASE-09986,CON-01934,DLR-08,VHL-003,20231224,3,5,Problem solved but took longer than expected
FDB-03780,CASE-09989,CON-04461,DLR-05,VHL-008,20241122,3,7,Service was acceptable
FDB-03781,CASE-09991,CON-04079,DLR-08,VHL-005,20230929,4,8,Issue solved with minor delays
FDB-03782,CASE-09993,CON-02107,DLR-10,VHL-019,20230726,4,7,Issue solved with minor delays
FDB-03783,CASE-09994,CON-00264,DLR-06,VHL-009,20231201,4,9,Issue solved with minor delays
FDB-03784,CASE-10000,CON-01670,DLR-10,VHL-040,20230317,3,5,Average experience
FDB-03785,CASE-10001,CON-04551,DLR-08,VHL-022,20231016,4,8,Satisfied but communication could improve
FDB-03786,CASE-10002,CON-00992,DLR-02,VHL-017,20230419,4,7,Issue solved with minor delays
FDB-03787,CASE-10003,CON-03764,DLR-09,VHL-027,20230113,4,8,Issue solved with minor delays
FDB-03788,CASE-10006,CON-01228,DLR-05,VHL-043,20240320,4,8,Satisfied but communication could improve
FDB-03789,CASE-10007,CON-01081,DLR-05,VHL-015,20240216,4,7,Satisfied but communication could improve
FDB-03790,CASE-10008,CON-04018,DLR-12,VHL-023,20230331,4,8,Good overall service
FDB-03791,CASE-10010,CON-04805,DLR-07,VHL-045,20240204,5,10,Quick resolution and good communication
FDB-03792,CASE-10011,CON-01222,DLR-03,VHL-024,20230920,4,7,Good overall service
FDB-03793,CASE-10012,CON-02040,DLR-09,VHL-015,20240104,4,7,Issue solved with minor delays
FDB-03794,CASE-10020,CON-02609,DLR-09,VHL-035,20241201,4,7,Good overall service
FDB-03795,CASE-10021,CON-01980,DLR-01,VHL-031,20230905,4,9,Good overall service
FDB-03796,CASE-10029,CON-04303,DLR-01,VHL-042,20230924,4,8,Satisfied but communication could improve
FDB-03797,CASE-10030,CON-03521,DLR-02,VHL-036,20240121,4,8,Satisfied but communication could improve
FDB-03798,CASE-10035,CON-00436,DLR-03,VHL-033,20230711,4,7,Satisfied but communication could improve
FDB-03799,CASE-10040,CON-01790,DLR-11,VHL-006,20241010,4,8,Issue solved with minor delays
FDB-03800,CASE-10041,CON-00556,DLR-10,VHL-017,20230201,3,6,Problem solved but took longer than expected
FDB-03801,CASE-10045,CON-02153,DLR-03,VHL-028,20240413,3,5,Average experience
FDB-03802,CASE-10046,CON-00781,DLR-04,VHL-016,20240406,2,3,Resolution took too long
FDB-03803,CASE-10050,CON-03741,DLR-06,VHL-042,20231205,4,8,Satisfied but communication could improve
FDB-03804,CASE-10053,CON-02798,DLR-12,VHL-004,20240301,4,8,Satisfied but communication could improve
FDB-03805,CASE-10054,CON-02347,DLR-11,VHL-023,20241031,4,9,Satisfied but communication could improve
FDB-03806,CASE-10055,CON-02760,DLR-10,VHL-001,20240320,3,5,Service was acceptable
FDB-03807,CASE-10063,CON-04456,DLR-08,VHL-037,20241002,4,8,Issue solved with minor delays
FDB-03808,CASE-10064,CON-05144,DLR-11,VHL-023,20240902,2,4,Needed multiple follow-ups to get help
FDB-03809,CASE-10066,CON-05505,DLR-11,VHL-026,20230415,3,5,Average experience
FDB-03810,CASE-10068,CON-00532,DLR-04,VHL-014,20230131,5,9,Very smooth service experience
FDB-03811,CASE-10069,CON-04050,DLR-08,VHL-037,20240919,4,8,Issue solved with minor delays
FDB-03812,CASE-10070,CON-00109,DLR-02,VHL-017,20231229,4,8,Satisfied but communication could improve
FDB-03813,CASE-10078,CON-04224,DLR-09,VHL-012,20240429,4,7,Satisfied but communication could improve
FDB-03814,CASE-10079,CON-02184,DLR-03,VHL-011,20230306,3,6,Service was acceptable
FDB-03815,CASE-10080,CON-03312,DLR-04,VHL-018,20240524,2,2,Resolution took too long
FDB-03816,CASE-10084,CON-00944,DLR-10,VHL-003,20240307,3,5,Problem solved but took longer than expected
FDB-03817,CASE-10085,CON-05174,DLR-12,VHL-006,20230113,4,7,Satisfied but communication could improve
FDB-03818,CASE-10086,CON-02336,DLR-03,VHL-021,20230320,3,7,Service was acceptable
FDB-03819,CASE-10090,CON-02695,DLR-08,VHL-031,20230522,4,8,Good overall service
FDB-03820,CASE-10091,CON-04121,DLR-12,VHL-012,20240425,4,8,Good overall service
FDB-03821,CASE-10092,CON-02938,DLR-10,VHL-035,20231231,4,8,Good overall service
FDB-03822,CASE-10093,CON-00765,DLR-07,VHL-011,20240506,3,7,Problem solved but took longer than expected
FDB-03823,CASE-10096,CON-05445,DLR-01,VHL-017,20231015,4,9,Satisfied but communication could improve
FDB-03824,CASE-10103,CON-04182,DLR-09,VHL-030,20240610,4,9,Issue solved with minor delays
FDB-03825,CASE-10104,CON-03115,DLR-04,VHL-034,20230509,4,7,Issue solved with minor delays
FDB-03826,CASE-10105,CON-02083,DLR-08,VHL-037,20231103,5,10,Quick resolution and good communication
FDB-03827,CASE-10106,CON-00340,DLR-05,VHL-038,20230220,3,6,Service was acceptable
FDB-03828,CASE-10107,CON-01085,DLR-12,VHL-032,20240620,3,6,Problem solved but took longer than expected
FDB-03829,CASE-10111,CON-01901,DLR-03,VHL-023,20230708,3,6,Average experience
FDB-03830,CASE-10112,CON-05179,DLR-04,VHL-003,20240702,4,8,Satisfied but communication could improve
FDB-03831,CASE-10114,CON-05573,DLR-06,VHL-007,20230202,3,6,Average experience
FDB-03832,CASE-10118,CON-05004,DLR-11,VHL-024,20240705,3,6,Problem solved but took longer than expected
FDB-03833,CASE-10124,CON-01188,DLR-01,VHL-019,20240906,5,10,Excellent support from the service team
FDB-03834,CASE-10127,CON-01633,DLR-03,VHL-010,20241014,3,7,Problem solved but took longer than expected
FDB-03835,CASE-10129,CON-01356,DLR-05,VHL-033,20241228,4,8,Issue solved with minor delays
FDB-03836,CASE-10132,CON-02450,DLR-01,VHL-005,20230730,4,7,Good overall service
FDB-03837,CASE-10138,CON-05091,DLR-06,VHL-014,20240211,5,9,Very smooth service experience
FDB-03838,CASE-10142,CON-02095,DLR-03,VHL-010,20240423,4,7,Satisfied but communication could improve
FDB-03839,CASE-10144,CON-00321,DLR-08,VHL-005,20241009,4,7,Satisfied but communication could improve
FDB-03840,CASE-10154,CON-01924,DLR-11,VHL-040,20240824,4,8,Good overall service
FDB-03841,CASE-10155,CON-00906,DLR-08,VHL-003,20240417,4,7,Good overall service
FDB-03842,CASE-10156,CON-05445,DLR-02,VHL-009,20230815,4,7,Good overall service
FDB-03843,CASE-10157,CON-01090,DLR-02,VHL-023,20231016,5,10,Quick resolution and good communication
FDB-03844,CASE-10160,CON-00305,DLR-03,VHL-010,20231201,3,5,Service was acceptable
FDB-03845,CASE-10166,CON-00386,DLR-02,VHL-032,20240722,5,10,Quick resolution and good communication
FDB-03846,CASE-10167,CON-02104,DLR-10,VHL-026,20230618,5,9,Very smooth service experience
FDB-03847,CASE-10168,CON-04293,DLR-11,VHL-015,20240704,5,10,Very smooth service experience
FDB-03848,CASE-10170,CON-01697,DLR-04,VHL-009,20230518,4,7,Good overall service
FDB-03849,CASE-10172,CON-01501,DLR-11,VHL-005,20240225,4,8,Good overall service
FDB-03850,CASE-10174,CON-04663,DLR-05,VHL-026,20240318,3,6,Service was acceptable
FDB-03851,CASE-10176,CON-00013,DLR-09,VHL-038,20230115,4,7,Satisfied but communication could improve
FDB-03852,CASE-10177,CON-03144,DLR-03,VHL-033,20230414,4,8,Good overall service
FDB-03853,CASE-10178,CON-03455,DLR-03,VHL-024,20240724,5,9,Very smooth service experience
FDB-03854,CASE-10182,CON-02324,DLR-02,VHL-045,20230510,4,8,Issue solved with minor delays
FDB-03855,CASE-10187,CON-01956,DLR-07,VHL-003,20240731,3,5,Service was acceptable
FDB-03856,CASE-10188,CON-04862,DLR-12,VHL-026,20241205,4,8,Satisfied but communication could improve
FDB-03857,CASE-10190,CON-03756,DLR-08,VHL-043,20240611,4,7,Satisfied but communication could improve
FDB-03858,CASE-10199,CON-00386,DLR-06,VHL-004,20240104,5,9,Quick resolution and good communication
FDB-03859,CASE-10200,CON-04372,DLR-09,VHL-009,20230912,4,8,Satisfied but communication could improve
FDB-03860,CASE-10201,CON-02782,DLR-09,VHL-003,20230801,4,8,Good overall service
FDB-03861,CASE-10203,CON-01831,DLR-04,VHL-028,20231224,4,8,Good overall service
FDB-03862,CASE-10206,CON-05650,DLR-08,VHL-018,20230505,4,7,Satisfied but communication could improve
FDB-03863,CASE-10212,CON-00430,DLR-07,VHL-022,20241124,4,7,Issue solved with minor delays
FDB-03864,CASE-10216,CON-00907,DLR-08,VHL-008,20240710,4,8,Satisfied but communication could improve
FDB-03865,CASE-10221,CON-04774,DLR-04,VHL-027,20240729,4,8,Good overall service
FDB-03866,CASE-10222,CON-05780,DLR-04,VHL-022,20240504,4,8,Satisfied but communication could improve
FDB-03867,CASE-10226,CON-02685,DLR-06,VHL-045,20240603,3,5,Average experience
FDB-03868,CASE-10227,CON-02948,DLR-04,VHL-041,20230210,5,10,Quick resolution and good communication
FDB-03869,CASE-10234,CON-01425,DLR-07,VHL-039,20230126,4,7,Good overall service
FDB-03870,CASE-10241,CON-03212,DLR-07,VHL-024,20231211,5,10,Very smooth service experience
FDB-03871,CASE-10246,CON-03982,DLR-12,VHL-015,20230510,3,5,Service was acceptable
FDB-03872,CASE-10247,CON-00259,DLR-03,VHL-039,20241109,4,7,Satisfied but communication could improve
FDB-03873,CASE-10251,CON-01168,DLR-06,VHL-020,20230405,4,8,Satisfied but communication could improve
FDB-03874,CASE-10253,CON-04539,DLR-05,VHL-002,20240206,3,5,Average experience
FDB-03875,CASE-10254,CON-03024,DLR-01,VHL-022,20231011,4,9,Issue solved with minor delays
FDB-03876,CASE-10256,CON-01211,DLR-08,VHL-018,20230928,5,9,Excellent support from the service team
FDB-03877,CASE-10259,CON-01827,DLR-11,VHL-016,20230202,5,10,Quick resolution and good communication
FDB-03878,CASE-10261,CON-03656,DLR-10,VHL-013,20240806,4,8,Satisfied but communication could improve
FDB-03879,CASE-10262,CON-05653,DLR-02,VHL-039,20230622,3,6,Average experience
FDB-03880,CASE-10263,CON-05388,DLR-03,VHL-031,20230505,4,8,Good overall service
FDB-03881,CASE-10264,CON-01990,DLR-02,VHL-018,20230625,4,8,Good overall service
FDB-03882,CASE-10269,CON-05310,DLR-06,VHL-015,20240610,4,8,Good overall service
FDB-03883,CASE-10271,CON-01799,DLR-03,VHL-023,20230812,3,6,Problem solved but took longer than expected
FDB-03884,CASE-10275,CON-05239,DLR-03,VHL-014,20240914,4,7,Issue solved with minor delays
FDB-03885,CASE-10282,CON-04861,DLR-12,VHL-034,20230703,4,7,Issue solved with minor delays
FDB-03886,CASE-10286,CON-04026,DLR-02,VHL-034,20230413,4,8,Satisfied but communication could improve
FDB-03887,CASE-10288,CON-03500,DLR-10,VHL-031,20230910,3,7,Average experience
FDB-03888,CASE-10289,CON-00804,DLR-04,VHL-019,20241021,4,9,Issue solved with minor delays
FDB-03889,CASE-10290,CON-05442,DLR-08,VHL-031,20240903,4,7,Issue solved with minor delays
FDB-03890,CASE-10294,CON-01404,DLR-01,VHL-032,20240919,5,9,Quick resolution and good communication
FDB-03891,CASE-10299,CON-00501,DLR-12,VHL-009,20230601,5,10,Very smooth service experience
FDB-03892,CASE-10300,CON-00058,DLR-05,VHL-007,20240424,3,6,Service was acceptable
FDB-03893,CASE-10303,CON-03058,DLR-07,VHL-021,20240429,4,8,Issue solved with minor delays
FDB-03894,CASE-10304,CON-01583,DLR-01,VHL-044,20230504,3,6,Average experience
FDB-03895,CASE-10305,CON-04984,DLR-11,VHL-012,20240113,4,8,Issue solved with minor delays
FDB-03896,CASE-10308,CON-02687,DLR-11,VHL-023,20240728,5,10,Excellent support from the service team
FDB-03897,CASE-10313,CON-01191,DLR-10,VHL-039,20230711,4,8,Satisfied but communication could improve
FDB-03898,CASE-10314,CON-03521,DLR-03,VHL-006,20240828,5,10,Very smooth service experience
FDB-03899,CASE-10319,CON-02389,DLR-04,VHL-002,20240226,4,9,Issue solved with minor delays
FDB-03900,CASE-10320,CON-00361,DLR-06,VHL-024,20230217,4,7,Issue solved with minor delays
FDB-03901,CASE-10322,CON-00263,DLR-09,VHL-036,20240601,4,8,Satisfied but communication could improve
FDB-03902,CASE-10325,CON-02228,DLR-02,VHL-006,20230729,4,8,Issue solved with minor delays
FDB-03903,CASE-10327,CON-01453,DLR-07,VHL-006,20231012,5,10,Excellent support from the service team
FDB-03904,CASE-10329,CON-00602,DLR-10,VHL-010,20241206,2,3,Resolution took too long
FDB-03905,CASE-10330,CON-04870,DLR-10,VHL-036,20241003,5,10,Excellent support from the service team
FDB-03906,CASE-10333,CON-03654,DLR-09,VHL-009,20241018,4,9,Good overall service
FDB-03907,CASE-10341,CON-00251,DLR-12,VHL-018,20230414,5,10,Very smooth service experience
FDB-03908,CASE-10343,CON-01944,DLR-06,VHL-005,20240731,2,5,Service delay caused frustration
FDB-03909,CASE-10344,CON-04274,DLR-09,VHL-045,20231222,4,8,Good overall service
FDB-03910,CASE-10346,CON-04461,DLR-03,VHL-030,20241012,4,8,Issue solved with minor delays
FDB-03911,CASE-10352,CON-01020,DLR-10,VHL-031,20240530,3,5,Service was acceptable
FDB-03912,CASE-10354,CON-01316,DLR-04,VHL-038,20240801,4,9,Satisfied but communication could improve
FDB-03913,CASE-10355,CON-00184,DLR-01,VHL-026,20241125,5,9,Quick resolution and good communication
FDB-03914,CASE-10360,CON-00127,DLR-06,VHL-032,20230519,4,8,Issue solved with minor delays
FDB-03915,CASE-10361,CON-02102,DLR-10,VHL-034,20240310,3,6,Problem solved but took longer than expected
