lead_id,created_date_key,dealer_id,contact_id,lead_source,lead_status,vehicle_interest,assigned_to_rep,first_response_hours,is_converted,converted_date_key,opportunity_id,lost_reason,age_at_close_days,region
LD-11376,20230902,DLR-04,CON-01249,Walk-in,Converted,VHL-038,REP-10,0.1,True,20230902.0,OPP-04207,,8,South
LD-11377,20241220,DLR-09,CON-04384,Campaign,Lost,VHL-045,REP-09,23.92,False,,,Price,45,East
LD-11378,20240301,DLR-04,CON-01855,Phone Inbound,Converted,VHL-033,REP-20,0.4,True,20240301.0,OPP-02051,,12,South
LD-11379,20241129,DLR-12,CON-03924,Referral,Lost,VHL-004,REP-16,3.88,False,,,No Response,30,West
LD-11380,20240326,DLR-04,CON-01681,Walk-in,Converted,VHL-042,REP-23,0.52,True,20240326.0,OPP-03721,,41,South
LD-11381,20230303,DLR-08,CON-05556,Walk-in,Converted,VHL-023,REP-02,0.64,True,20230303.0,OPP-00983,,15,East
LD-11382,20240514,DLR-12,CON-02828,Walk-in,Lost,VHL-023,REP-18,0.49,False,,,Bought Elsewhere,54,West
LD-11383,20230830,DLR-07,CON-05276,Walk-in,Converted,VHL-023,REP-05,0.1,True,20230830.0,OPP-00808,,37,East
LD-11384,20231201,DLR-04,CON-02029,Web Form,Qualified,VHL-040,REP-22,2.82,False,,,,13,South
LD-11385,20230215,DLR-03,CON-02781,Web Form,Qualified,VHL-026,REP-22,7.69,False,,,,5,North
LD-11386,20240325,DLR-12,CON-03470,Campaign,Lost,VHL-037,REP-20,22.39,False,,,No Response,34,West
LD-11387,20241009,DLR-07,CON-05185,Walk-in,Qualified,VHL-013,REP-05,0.76,False,,,,30,East
LD-11388,20230712,DLR-06,CON-03021,Web Form,Qualified,VHL-023,REP-02,11.53,False,,,,6,South
LD-11389,20240629,DLR-05,CON-00024,Social Media,Qualified,VHL-014,REP-13,43.26,False,,,,19,South
LD-11390,20230828,DLR-05,CON-03954,Web Form,Qualified,VHL-037,REP-05,7.38,False,,,,0,South
LD-11391,20240227,DLR-12,CON-03307,Phone Inbound,Lost,VHL-034,REP-19,0.1,False,,,Price,6,West
LD-11392,20230313,DLR-09,CON-04378,Walk-in,Lost,VHL-022,REP-08,0.62,False,,,Other,59,East
LD-11393,20241126,DLR-10,CON-03030,Web Form,Lost,VHL-029,REP-22,10.6,False,,,Bought Elsewhere,23,West
LD-11394,20240829,DLR-10,CON-02827,Campaign,Lost,VHL-043,REP-21,0.11,False,,,Bought Elsewhere,4,West
LD-11395,20240915,DLR-01,CON-00302,Web Form,New,VHL-016,REP-23,5.16,False,,,,24,North
LD-11396,20241011,DLR-02,CON-01425,Web Form,New,VHL-028,REP-21,5.74,False,,,,19,North
LD-11397,20230306,DLR-03,CON-04313,Web Form,Working,VHL-003,REP-15,8.97,False,,,,22,North
LD-11398,20240803,DLR-05,CON-05345,Referral,Converted,VHL-019,REP-15,1.79,True,20240803.0,OPP-01683,,11,South
LD-11399,20241216,DLR-10,CON-03169,Walk-in,Converted,VHL-019,REP-02,0.49,True,20241216.0,OPP-03141,,16,West
LD-11400,20241031,DLR-11,CON-00717,Walk-in,Working,VHL-033,REP-13,0.44,False,,,,22,West
LD-11401,20230923,DLR-08,CON-00100,Campaign,Qualified,VHL-027,REP-02,22.41,False,,,,11,East
LD-11402,20230813,DLR-03,CON-04846,Walk-in,Lost,VHL-034,REP-20,0.29,False,,,Bought Elsewhere,7,North
LD-11403,20230301,DLR-03,CON-00669,Campaign,Working,VHL-022,REP-17,17.61,False,,,,8,North
LD-11404,20230823,DLR-04,CON-02037,Web Form,Converted,VHL-007,REP-12,4.18,True,20230823.0,OPP-00925,,24,South
LD-11405,20230428,DLR-04,CON-01488,Campaign,Lost,VHL-010,REP-02,27.8,False,,,No Response,32,South
LD-11406,20241023,DLR-05,CON-04968,Campaign,Lost,VHL-039,REP-08,29.71,False,,,No Response,1,South
LD-11407,20240617,DLR-02,CON-00762,Campaign,New,VHL-009,REP-17,16.29,False,,,,3,North
LD-11408,20240815,DLR-04,CON-02133,Walk-in,Qualified,VHL-017,REP-13,0.96,False,,,,29,South
LD-11409,20240519,DLR-11,CON-02993,Campaign,Lost,VHL-011,REP-13,20.85,False,,,Price,56,West
LD-11410,20241029,DLR-03,CON-03306,Walk-in,Working,VHL-033,REP-03,0.96,False,,,,4,North
LD-11411,20230617,DLR-02,CON-04848,Web Form,Qualified,VHL-027,REP-20,5.93,False,,,,22,North
LD-11412,20230718,DLR-02,CON-04881,Campaign,Qualified,VHL-036,REP-21,3.73,False,,,,26,North
LD-11413,20230103,DLR-06,CON-04957,Web Form,Qualified,VHL-008,REP-19,10.11,False,,,,24,South
LD-11414,20231124,DLR-04,CON-05158,Campaign,Lost,VHL-043,REP-09,26.49,False,,,Price,55,South
LD-11415,20230409,DLR-08,CON-05531,Campaign,New,VHL-014,REP-18,24.34,False,,,,11,East
LD-11416,20230924,DLR-11,CON-02540,Walk-in,Working,VHL-042,REP-22,0.31,False,,,,4,West
LD-11417,20230718,DLR-03,CON-04285,Walk-in,Working,VHL-022,REP-19,0.49,False,,,,10,North
LD-11418,20230425,DLR-10,CON-01528,Social Media,Lost,VHL-019,REP-05,29.86,False,,,Other,1,West
LD-11419,20230725,DLR-06,CON-04359,Referral,Converted,VHL-019,REP-08,2.55,True,20230725.0,OPP-04276,,39,South
LD-11420,20240222,DLR-08,CON-04545,Web Form,Working,VHL-003,REP-16,11.87,False,,,,8,East
LD-11421,20230318,DLR-07,CON-01815,Phone Inbound,Qualified,VHL-013,REP-06,0.28,False,,,,27,East
LD-11422,20240523,DLR-05,CON-02628,Campaign,Converted,VHL-040,REP-08,30.1,True,20240523.0,OPP-02040,,1,South
LD-11423,20231114,DLR-09,CON-03994,Referral,Working,VHL-024,REP-17,2.65,False,,,,11,East
LD-11424,20231223,DLR-10,CON-01274,Web Form,Qualified,VHL-024,REP-19,7.13,False,,,,8,West
LD-11425,20241216,DLR-01,CON-05752,Campaign,Qualified,VHL-026,REP-19,12.47,False,,,,0,North
LD-11426,20230321,DLR-05,CON-02261,Campaign,Lost,VHL-043,REP-05,20.3,False,,,Price,6,South
LD-11427,20240710,DLR-02,CON-02767,Referral,Lost,VHL-024,REP-03,0.1,False,,,No Response,8,North
LD-11428,20241222,DLR-06,CON-03850,Walk-in,Converted,VHL-033,REP-13,0.32,True,20241222.0,OPP-02022,,10,South
LD-11429,20230617,DLR-11,CON-05603,Walk-in,Converted,VHL-033,REP-15,0.48,True,20230617.0,OPP-00801,,11,West
LD-11430,20231013,DLR-10,CON-00699,Web Form,Working,VHL-006,REP-20,10.75,False,,,,5,West
LD-11431,20230614,DLR-03,CON-03061,Campaign,Working,VHL-013,REP-15,21.31,False,,,,28,North
LD-11432,20231126,DLR-11,CON-01727,Web Form,Converted,VHL-043,REP-24,9.89,True,20231126.0,OPP-02648,,26,West
LD-11433,20240625,DLR-10,CON-03654,Walk-in,Working,VHL-034,REP-02,0.1,False,,,,22,West
LD-11434,20240701,DLR-07,CON-02506,Web Form,Working,VHL-037,REP-11,8.27,False,,,,24,East
LD-11435,20240225,DLR-08,CON-00301,Campaign,Working,VHL-021,REP-18,7.2,False,,,,29,East
LD-11436,20230210,DLR-12,CON-02383,Campaign,Converted,VHL-027,REP-02,11.92,True,20230210.0,OPP-00302,,40,West
LD-11437,20240321,DLR-03,CON-02189,Walk-in,Lost,VHL-019,REP-03,0.44,False,,,No Budget,37,North
LD-11438,20231219,DLR-04,CON-00633,Web Form,Lost,VHL-004,REP-12,13.61,False,,,Price,35,South
LD-11439,20230303,DLR-07,CON-04783,Web Form,Converted,VHL-045,REP-04,9.98,True,20230303.0,OPP-02608,,25,East
LD-11440,20230706,DLR-12,CON-01212,Campaign,Converted,VHL-026,REP-07,24.18,True,20230706.0,OPP-03828,,12,West
LD-11441,20230705,DLR-03,CON-05192,Social Media,Lost,VHL-010,REP-09,35.77,False,,,Price,22,North
LD-11442,20230316,DLR-04,CON-04476,Phone Inbound,Converted,VHL-020,REP-04,0.14,True,20230316.0,OPP-04284,,12,South
LD-11443,20230814,DLR-06,CON-01505,Referral,Working,VHL-026,REP-01,2.18,False,,,,11,South
LD-11444,20240513,DLR-04,CON-01010,Campaign,Lost,VHL-007,REP-08,28.27,False,,,No Budget,60,South
LD-11445,20230618,DLR-01,CON-05463,Walk-in,Working,VHL-041,REP-03,0.1,False,,,,30,North
LD-11446,20230422,DLR-03,CON-00304,Walk-in,Converted,VHL-020,REP-07,0.68,True,20230422.0,OPP-00724,,1,North
LD-11447,20240404,DLR-03,CON-01899,Walk-in,Converted,VHL-004,REP-11,0.38,True,20240404.0,OPP-01454,,18,North
LD-11448,20241021,DLR-08,CON-04010,Walk-in,Qualified,VHL-013,REP-10,0.75,False,,,,30,East
LD-11449,20240916,DLR-05,CON-03473,Campaign,Qualified,VHL-044,REP-11,33.61,False,,,,23,South
LD-11450,20240415,DLR-10,CON-04526,Web Form,Working,VHL-034,REP-08,1.81,False,,,,23,West
LD-11451,20230307,DLR-08,CON-03623,Referral,Working,VHL-016,REP-15,2.13,False,,,,13,East
LD-11452,20230425,DLR-08,CON-04027,Referral,Converted,VHL-011,REP-10,1.72,True,20230425.0,OPP-01930,,19,East
LD-11453,20230707,DLR-06,CON-01721,Web Form,Lost,VHL-040,REP-13,1.25,False,,,Price,27,South
LD-11454,20230202,DLR-10,CON-04715,Web Form,Qualified,VHL-017,REP-01,4.37,False,,,,2,West
LD-11455,20240924,DLR-10,CON-03487,Phone Inbound,Converted,VHL-035,REP-15,0.62,True,20240924.0,OPP-00372,,26,West
LD-11456,20240201,DLR-12,CON-04968,Phone Inbound,Qualified,VHL-019,REP-11,0.34,False,,,,21,West
LD-11457,20241214,DLR-04,CON-02340,Web Form,New,VHL-040,REP-24,16.17,False,,,,12,South
LD-11458,20240929,DLR-12,CON-00249,Walk-in,Lost,VHL-042,REP-07,0.75,False,,,Price,1,West
LD-11459,20240320,DLR-09,CON-04211,Walk-in,Converted,VHL-012,REP-20,0.28,True,20240320.0,OPP-01750,,13,East
LD-11460,20231128,DLR-04,CON-03270,Social Media,Qualified,VHL-032,REP-17,31.42,False,,,,17,South
LD-11461,20240709,DLR-10,CON-03363,Social Media,Working,VHL-011,REP-06,43.06,False,,,,30,West
LD-11462,20230314,DLR-03,CON-02708,Phone Inbound,Working,VHL-016,REP-09,0.32,False,,,,8,North
LD-11463,20230711,DLR-08,CON-01063,Web Form,Lost,VHL-006,REP-03,6.19,False,,,Other,21,East
LD-11464,20240304,DLR-07,CON-03705,Social Media,New,VHL-037,REP-23,17.88,False,,,,6,East
LD-11465,20240319,DLR-04,CON-00358,Campaign,Working,VHL-005,REP-19,56.88,False,,,,30,South
LD-11466,20230601,DLR-10,CON-03991,Referral,Lost,VHL-024,REP-16,2.79,False,,,No Budget,44,West
LD-11467,20231227,DLR-02,CON-01379,Social Media,Lost,VHL-029,REP-14,32.09,False,,,No Response,39,North
LD-11468,20230421,DLR-02,CON-00060,Campaign,New,VHL-004,REP-19,25.13,False,,,,26,North
LD-11469,20230712,DLR-02,CON-05177,Walk-in,Converted,VHL-016,REP-14,0.43,True,20230712.0,OPP-03947,,10,North
LD-11470,20230126,DLR-07,CON-00714,Walk-in,New,VHL-001,REP-06,0.54,False,,,,22,East
LD-11471,20231125,DLR-11,CON-04137,Walk-in,Lost,VHL-042,REP-17,0.89,False,,,Price,29,West
LD-11472,20231130,DLR-02,CON-00648,Web Form,Converted,VHL-002,REP-13,8.0,True,20231130.0,OPP-02733,,15,North
LD-11473,20230105,DLR-06,CON-04787,Phone Inbound,Working,VHL-031,REP-08,0.1,False,,,,5,South
LD-11474,20240906,DLR-06,CON-00952,Web Form,Working,VHL-038,REP-12,7.85,False,,,,25,South
LD-11475,20241101,DLR-11,CON-01092,Web Form,Working,VHL-027,REP-14,6.64,False,,,,19,West
LD-11476,20241012,DLR-08,CON-05199,Web Form,Working,VHL-004,REP-21,14.2,False,,,,29,East
LD-11477,20240625,DLR-12,CON-00304,Referral,Qualified,VHL-018,REP-11,4.76,False,,,,17,West
LD-11478,20230714,DLR-11,CON-01721,Web Form,Converted,VHL-023,REP-03,8.93,True,20230714.0,OPP-01109,,3,West
LD-11479,20230717,DLR-12,CON-01015,Campaign,Qualified,VHL-021,REP-17,11.21,False,,,,7,West
LD-11480,20240816,DLR-09,CON-03031,Web Form,Lost,VHL-036,REP-13,3.6,False,,,No Response,50,East
LD-11481,20230610,DLR-09,CON-05046,Web Form,Lost,VHL-007,REP-03,8.56,False,,,No Response,28,East
LD-11482,20230317,DLR-02,CON-01349,Walk-in,Converted,VHL-002,REP-12,0.6,True,20230317.0,OPP-00559,,18,North
LD-11483,20240107,DLR-06,CON-05244,Campaign,Lost,VHL-030,REP-14,20.25,False,,,No Response,22,South
LD-11484,20230808,DLR-12,CON-01385,Web Form,New,VHL-005,REP-10,6.58,False,,,,15,West
LD-11485,20231213,DLR-02,CON-04594,Campaign,Lost,VHL-019,REP-07,18.07,False,,,No Budget,24,North
LD-11486,20240831,DLR-09,CON-02121,Walk-in,New,VHL-029,REP-14,0.49,False,,,,9,East
LD-11487,20240101,DLR-05,CON-05343,Walk-in,Converted,VHL-022,REP-07,0.1,True,20240101.0,OPP-02782,,33,South
LD-11488,20240719,DLR-03,CON-01634,Walk-in,Qualified,VHL-028,REP-06,0.17,False,,,,23,North
LD-11489,20240410,DLR-03,CON-05190,Web Form,New,VHL-013,REP-16,5.99,False,,,,20,North
LD-11490,20230307,DLR-02,CON-03597,Referral,Lost,VHL-024,REP-16,4.81,False,,,Price,36,North
LD-11491,20230515,DLR-09,CON-00898,Web Form,Converted,VHL-020,REP-06,5.24,True,20230515.0,OPP-04453,,4,East
LD-11492,20230331,DLR-04,CON-05630,Walk-in,Converted,VHL-019,REP-24,0.55,True,20230331.0,OPP-01198,,13,South
LD-11493,20231024,DLR-06,CON-03194,Walk-in,Converted,VHL-010,REP-19,0.57,True,20231024.0,OPP-03326,,9,South
LD-11494,20240611,DLR-03,CON-04895,Campaign,Working,VHL-015,REP-05,36.98,False,,,,10,North
LD-11495,20240731,DLR-01,CON-04256,Campaign,New,VHL-009,REP-14,36.63,False,,,,11,North
LD-11496,20240309,DLR-09,CON-00868,Campaign,Lost,VHL-029,REP-21,23.42,False,,,Price,57,East
LD-11497,20230228,DLR-05,CON-00118,Campaign,Converted,VHL-013,REP-14,19.25,True,20230228.0,OPP-03347,,27,South
LD-11498,20230106,DLR-09,CON-00911,Web Form,Working,VHL-023,REP-23,5.84,False,,,,16,East
LD-11499,20230716,DLR-06,CON-02908,Walk-in,New,VHL-041,REP-06,0.43,False,,,,1,South
LD-11500,20240419,DLR-04,CON-00889,Campaign,Qualified,VHL-040,REP-20,19.66,False,,,,12,South
LD-11501,20230609,DLR-04,CON-00767,Walk-in,Working,VHL-015,REP-08,0.67,False,,,,23,South
LD-11502,20231101,DLR-06,CON-00155,Walk-in,Converted,VHL-015,REP-18,0.63,True,20231101.0,OPP-02723,,1,South
LD-11503,20241009,DLR-09,CON-03122,Phone Inbound,Converted,VHL-042,REP-02,0.34,True,20241009.0,OPP-03064,,6,East
LD-11504,20231022,DLR-10,CON-00480,Web Form,Lost,VHL-001,REP-02,13.54,False,,,No Response,38,West
LD-11505,20240417,DLR-10,CON-01786,Referral,New,VHL-039,REP-13,5.79,False,,,,6,West
LD-11506,20230513,DLR-07,CON-05699,Web Form,Lost,VHL-026,REP-03,9.0,False,,,No Response,9,East
LD-11507,20230320,DLR-03,CON-02200,Campaign,Lost,VHL-037,REP-19,34.99,False,,,Price,55,North
LD-11508,20241217,DLR-03,CON-00867,Web Form,Working,VHL-032,REP-04,7.09,False,,,,4,North
LD-11509,20230518,DLR-11,CON-02405,Web Form,Lost,VHL-006,REP-12,13.24,False,,,No Response,31,West
LD-11510,20241225,DLR-11,CON-02943,Walk-in,Working,VHL-037,REP-06,0.82,False,,,,24,West
LD-11511,20230417,DLR-05,CON-01347,Phone Inbound,Qualified,VHL-021,REP-09,0.4,False,,,,18,South
LD-11512,20230826,DLR-05,CON-04743,Walk-in,Qualified,VHL-012,REP-20,0.53,False,,,,13,South
LD-11513,20240420,DLR-08,CON-02687,Walk-in,Lost,VHL-011,REP-17,0.3,False,,,Price,8,East
LD-11514,20231120,DLR-07,CON-01084,Web Form,New,VHL-018,REP-11,2.92,False,,,,9,East
LD-11515,20240825,DLR-07,CON-03672,Web Form,Lost,VHL-009,REP-02,8.34,False,,,Price,34,East
LD-11516,20230801,DLR-07,CON-00721,Referral,Working,VHL-043,REP-01,5.3,False,,,,5,East
LD-11517,20231023,DLR-06,CON-04989,Referral,Converted,VHL-006,REP-20,2.54,True,20231023.0,OPP-03296,,27,South
LD-11518,20241012,DLR-05,CON-01113,Referral,Working,VHL-021,REP-02,4.18,False,,,,21,South
LD-11519,20230416,DLR-06,CON-03043,Walk-in,Qualified,VHL-038,REP-08,0.75,False,,,,3,South
LD-11520,20240228,DLR-02,CON-04981,Walk-in,Lost,VHL-033,REP-12,0.41,False,,,Bought Elsewhere,22,North
LD-11521,20230928,DLR-12,CON-01550,Social Media,Qualified,VHL-036,REP-17,51.8,False,,,,20,West
LD-11522,20231125,DLR-04,CON-04279,Campaign,Working,VHL-019,REP-15,0.1,False,,,,10,South
LD-11523,20240221,DLR-12,CON-03526,Web Form,Converted,VHL-028,REP-03,3.61,True,20240221.0,OPP-00643,,45,West
LD-11524,20230521,DLR-07,CON-00994,Campaign,Lost,VHL-022,REP-24,14.84,False,,,No Budget,24,East
LD-11525,20240615,DLR-05,CON-05798,Web Form,Converted,VHL-033,REP-16,5.22,True,20240615.0,OPP-01635,,36,South
LD-11526,20231121,DLR-09,CON-05237,Web Form,New,VHL-019,REP-02,9.85,False,,,,13,East
LD-11527,20231208,DLR-05,CON-05155,Referral,New,VHL-043,REP-12,3.44,False,,,,13,South
LD-11528,20230202,DLR-01,CON-05475,Social Media,Working,VHL-005,REP-17,40.73,False,,,,17,North
LD-11529,20240821,DLR-06,CON-04567,Campaign,Lost,VHL-041,REP-02,29.96,False,,,No Budget,23,South
LD-11530,20240714,DLR-09,CON-00125,Referral,Converted,VHL-023,REP-22,1.57,True,20240714.0,OPP-00548,,27,East
LD-11531,20230902,DLR-04,CON-01243,Social Media,Converted,VHL-019,REP-23,21.38,True,20230902.0,OPP-03244,,14,South
LD-11532,20230119,DLR-12,CON-01852,Phone Inbound,Lost,VHL-003,REP-18,0.31,False,,,No Budget,48,West
LD-11533,20240407,DLR-11,CON-02539,Web Form,Lost,VHL-034,REP-20,5.98,False,,,Bought Elsewhere,50,West
LD-11534,20231027,DLR-09,CON-04820,Phone Inbound,Qualified,VHL-022,REP-21,0.1,False,,,,24,East
LD-11535,20240927,DLR-12,CON-01541,Walk-in,Converted,VHL-043,REP-13,0.79,True,20240927.0,OPP-02225,,32,West
LD-11536,20231117,DLR-01,CON-00671,Walk-in,Qualified,VHL-043,REP-03,0.92,False,,,,28,North
LD-11537,20230512,DLR-10,CON-00438,Social Media,Lost,VHL-006,REP-14,54.69,False,,,No Response,34,West
LD-11538,20231230,DLR-07,CON-00165,Web Form,New,VHL-004,REP-05,9.25,False,,,,19,East
LD-11539,20240630,DLR-12,CON-05203,Walk-in,Converted,VHL-033,REP-21,0.69,True,20240630.0,OPP-03208,,16,West
LD-11540,20240411,DLR-10,CON-04730,Web Form,Lost,VHL-005,REP-24,13.98,False,,,No Budget,17,West
LD-11541,20230103,DLR-08,CON-02401,Social Media,Converted,VHL-040,REP-12,28.3,True,20230103.0,OPP-03232,,21,East
LD-11542,20230713,DLR-12,CON-01027,Referral,Working,VHL-021,REP-08,4.67,False,,,,16,West
LD-11543,20240615,DLR-12,CON-00767,Campaign,Lost,VHL-013,REP-11,26.75,False,,,Bought Elsewhere,27,West
LD-11544,20240722,DLR-01,CON-04593,Web Form,Lost,VHL-039,REP-24,12.15,False,,,Price,21,North
LD-11545,20240326,DLR-11,CON-03263,Campaign,Working,VHL-035,REP-02,25.86,False,,,,24,West
LD-11546,20230715,DLR-08,CON-01591,Web Form,Working,VHL-034,REP-16,13.69,False,,,,26,East
LD-11547,20241016,DLR-04,CON-03190,Walk-in,Qualified,VHL-011,REP-04,0.57,False,,,,14,South
LD-11548,20231130,DLR-06,CON-02603,Campaign,Lost,VHL-034,REP-10,9.16,False,,,Bought Elsewhere,8,South
LD-11549,20230302,DLR-08,CON-01973,Walk-in,Qualified,VHL-042,REP-09,0.94,False,,,,5,East
LD-11550,20230510,DLR-10,CON-00576,Web Form,Converted,VHL-019,REP-07,4.71,True,20230510.0,OPP-03856,,1,West
LD-11551,20240501,DLR-08,CON-00884,Walk-in,Converted,VHL-041,REP-24,0.88,True,20240501.0,OPP-01804,,41,East
LD-11552,20230129,DLR-04,CON-02331,Web Form,Lost,VHL-039,REP-06,8.14,False,,,No Budget,6,South
LD-11553,20240206,DLR-01,CON-01891,Web Form,Converted,VHL-033,REP-14,13.2,True,20240206.0,OPP-01414,,38,North
LD-11554,20240214,DLR-09,CON-05034,Campaign,Working,VHL-040,REP-20,35.35,False,,,,29,East
LD-11555,20230701,DLR-01,CON-03794,Web Form,Lost,VHL-033,REP-05,10.22,False,,,No Budget,5,North
LD-11556,20240505,DLR-05,CON-00857,Web Form,Converted,VHL-038,REP-04,10.53,True,20240505.0,OPP-04309,,4,South
LD-11557,20240506,DLR-06,CON-04814,Web Form,Working,VHL-045,REP-04,10.19,False,,,,22,South
LD-11558,20241125,DLR-12,CON-02446,Web Form,Converted,VHL-012,REP-21,0.44,True,20241125.0,OPP-02426,,24,West
LD-11559,20230926,DLR-10,CON-00890,Referral,New,VHL-005,REP-20,3.18,False,,,,28,West
LD-11560,20241114,DLR-01,CON-05613,Phone Inbound,New,VHL-023,REP-05,0.1,False,,,,8,North
LD-11561,20230701,DLR-11,CON-02243,Web Form,Working,VHL-020,REP-02,9.18,False,,,,22,West
LD-11562,20230106,DLR-06,CON-02942,Social Media,Working,VHL-018,REP-24,22.28,False,,,,20,South
LD-11563,20240717,DLR-06,CON-05480,Phone Inbound,Lost,VHL-041,REP-11,0.1,False,,,Bought Elsewhere,10,South
LD-11564,20231018,DLR-01,CON-03891,Walk-in,Converted,VHL-011,REP-23,0.98,True,20231018.0,OPP-03071,,43,North
LD-11565,20230626,DLR-10,CON-00805,Web Form,Converted,VHL-042,REP-14,12.78,True,20230626.0,OPP-04016,,36,West
LD-11566,20240112,DLR-04,CON-03042,Web Form,New,VHL-032,REP-11,8.48,False,,,,9,South
LD-11567,20240209,DLR-01,CON-04305,Campaign,Lost,VHL-007,REP-02,25.85,False,,,No Response,41,North
LD-11568,20230612,DLR-07,CON-00679,Web Form,New,VHL-038,REP-24,7.51,False,,,,4,East
LD-11569,20230201,DLR-07,CON-02404,Referral,Lost,VHL-029,REP-07,3.85,False,,,No Response,3,East
LD-11570,20230118,DLR-11,CON-00810,Walk-in,Converted,VHL-031,REP-09,0.3,True,20230118.0,OPP-01634,,6,West
LD-11571,20231206,DLR-03,CON-01976,Campaign,Lost,VHL-002,REP-23,33.94,False,,,Price,26,North
LD-11572,20231022,DLR-09,CON-00596,Web Form,Qualified,VHL-038,REP-20,7.49,False,,,,11,East
LD-11573,20240108,DLR-04,CON-02257,Campaign,Qualified,VHL-041,REP-03,19.8,False,,,,10,South
LD-11574,20230215,DLR-03,CON-04915,Walk-in,Converted,VHL-006,REP-20,0.51,True,20230215.0,OPP-01329,,23,North
LD-11575,20240501,DLR-02,CON-04929,Web Form,Converted,VHL-034,REP-03,6.14,True,20240501.0,OPP-02822,,38,North
LD-11576,20240712,DLR-05,CON-02168,Walk-in,Working,VHL-027,REP-11,0.6,False,,,,26,South
LD-11577,20240122,DLR-06,CON-01103,Web Form,Working,VHL-013,REP-09,6.35,False,,,,12,South
LD-11578,20240929,DLR-12,CON-05534,Web Form,Qualified,VHL-010,REP-19,10.37,False,,,,2,West
LD-11579,20230111,DLR-05,CON-05462,Walk-in,Converted,VHL-007,REP-12,0.86,True,20230111.0,OPP-03078,,30,South
LD-11580,20240325,DLR-06,CON-04265,Referral,Lost,VHL-005,REP-23,1.92,False,,,Other,8,South
LD-11581,20230424,DLR-04,CON-04216,Web Form,Converted,VHL-037,REP-06,7.98,True,20230424.0,OPP-02014,,5,South
LD-11582,20231026,DLR-08,CON-00128,Web Form,Lost,VHL-008,REP-13,10.35,False,,,No Response,34,East
LD-11583,20230618,DLR-09,CON-02233,Referral,Working,VHL-009,REP-20,2.35,False,,,,13,East
LD-11584,20240808,DLR-08,CON-05431,Phone Inbound,New,VHL-027,REP-21,0.32,False,,,,15,East
LD-11585,20230602,DLR-11,CON-00576,Web Form,Lost,VHL-007,REP-04,10.72,False,,,Other,43,West
LD-11586,20241017,DLR-10,CON-00058,Walk-in,Converted,VHL-043,REP-11,0.82,True,20241017.0,OPP-03368,,39,West
LD-11587,20241019,DLR-06,CON-04132,Social Media,Lost,VHL-027,REP-09,28.73,False,,,Price,25,South
LD-11588,20230324,DLR-12,CON-00429,Web Form,Lost,VHL-018,REP-06,4.73,False,,,Price,14,West
LD-11589,20230602,DLR-02,CON-03532,Referral,Converted,VHL-026,REP-08,2.54,True,20230602.0,OPP-00593,,7,North
LD-11590,20230611,DLR-08,CON-01589,Web Form,Qualified,VHL-026,REP-03,4.63,False,,,,9,East
LD-11591,20230705,DLR-10,CON-04121,Walk-in,Qualified,VHL-013,REP-12,0.67,False,,,,20,West
LD-11592,20230710,DLR-02,CON-01137,Web Form,Lost,VHL-018,REP-03,3.85,False,,,No Budget,52,North
LD-11593,20230317,DLR-07,CON-02392,Social Media,Lost,VHL-036,REP-21,64.0,False,,,Bought Elsewhere,41,East
LD-11594,20230118,DLR-05,CON-00152,Walk-in,Working,VHL-004,REP-04,0.89,False,,,,30,South
LD-11595,20240306,DLR-08,CON-00411,Web Form,Lost,VHL-037,REP-21,8.55,False,,,Bought Elsewhere,26,East
LD-11596,20230406,DLR-04,CON-00554,Campaign,Qualified,VHL-022,REP-15,32.67,False,,,,11,South
LD-11597,20231203,DLR-04,CON-02867,Phone Inbound,Converted,VHL-021,REP-21,0.1,True,20231203.0,OPP-03375,,15,South
LD-11598,20231004,DLR-04,CON-05141,Campaign,Working,VHL-002,REP-04,49.23,False,,,,19,South
LD-11599,20240506,DLR-03,CON-04639,Campaign,Working,VHL-041,REP-14,18.1,False,,,,20,North
LD-11600,20230617,DLR-01,CON-00668,Referral,Converted,VHL-020,REP-20,2.82,True,20230617.0,OPP-00012,,37,North
LD-11601,20230312,DLR-03,CON-03083,Web Form,Lost,VHL-040,REP-16,1.08,False,,,Bought Elsewhere,33,North
LD-11602,20240323,DLR-07,CON-04654,Web Form,Lost,VHL-003,REP-09,10.45,False,,,Price,14,East
LD-11603,20230215,DLR-10,CON-03830,Web Form,Lost,VHL-039,REP-14,4.07,False,,,Bought Elsewhere,30,West
LD-11604,20240411,DLR-06,CON-03614,Phone Inbound,Lost,VHL-025,REP-02,0.27,False,,,Price,49,South
LD-11605,20240617,DLR-11,CON-04504,Web Form,Converted,VHL-002,REP-01,6.32,True,20240617.0,OPP-02230,,13,West
LD-11606,20230220,DLR-02,CON-00299,Campaign,Working,VHL-001,REP-20,13.22,False,,,,20,North
