opportunity_id,lead_id,account_id,contact_id,vehicle_id,dealer_id,stage,deal_value_eur,discount_pct,net_revenue_eur,close_date_key,sales_cycle_days,lost_reason,probability_pct
OPP-04172,LD-15318,ACC-00667,CON-00250,VHL-010,DLR-04,Closed Won,17000.0,8.14,15616.2,20240324.0,32,,100
OPP-04173,LD-15200,ACC-01705,CON-03750,VHL-020,DLR-04,Closed Lost,25000.0,12.79,21802.5,20240624.0,34,Competitor,0
OPP-04174,LD-02438,ACC-03090,CON-04249,VHL-023,DLR-05,Closed Won,52000.0,9.46,47080.8,20240806.0,33,,100
OPP-04175,LD-14802,ACC-00687,CON-02983,VHL-022,DLR-01,Closed Won,41000.0,6.48,38343.2,20241118.0,26,,100
OPP-04176,LD-03664,ACC-01382,CON-00151,VHL-044,DLR-04,Proposal,71000.0,5.24,67279.6,,50,,50
OPP-04177,LD-03304,ACC-02218,CON-03657,VHL-012,DLR-03,Closed Lost,70000.0,10.93,62349.0,20230716.0,24,Delay,0
OPP-04178,LD-00016,ACC-01300,CON-02158,VHL-033,DLR-12,Closed Won,28000.0,6.3,26236.0,20231212.0,30,,100
OPP-04179,LD-10963,ACC-00729,CON-01773,VHL-028,DLR-09,Closed Won,51000.0,10.07,45864.3,20241231.0,25,,100
OPP-04180,LD-11202,ACC-00340,CON-00632,VHL-002,DLR-04,Closed Won,22000.0,4.44,21023.2,20231006.0,14,,100
OPP-04181,LD-09567,ACC-00105,CON-00869,VHL-001,DLR-06,Closed Won,18000.0,5.42,17024.4,20231021.0,28,,100
OPP-04182,LD-09010,ACC-00176,CON-01759,VHL-007,DLR-03,Proposal,39000.0,7.96,35895.6,,9,,50
OPP-04183,LD-13760,ACC-02402,CON-01488,VHL-009,DLR-08,Proposal,35000.0,4.15,33547.5,,21,,50
OPP-04184,LD-06352,ACC-00538,CON-00439,VHL-014,DLR-10,Closed Won,33000.0,3.86,31726.2,20230821.0,22,,100
OPP-04185,LD-04260,ACC-01336,CON-02965,VHL-040,DLR-07,Closed Won,68000.0,6.78,63389.6,20230823.0,25,,100
OPP-04186,LD-11742,ACC-01328,CON-01920,VHL-016,DLR-05,Closed Won,19000.0,3.12,18407.2,20231205.0,7,,100
OPP-04187,LD-02237,ACC-02595,CON-00394,VHL-030,DLR-09,Closed Won,31000.0,2.8,30132.0,20240325.0,20,,100
OPP-04188,LD-13515,ACC-02794,CON-03632,VHL-010,DLR-03,Closed Won,17000.0,6.44,15905.2,20231014.0,18,,100
OPP-04189,LD-13424,ACC-01581,CON-01169,VHL-030,DLR-12,Proposal,31000.0,4.93,29471.7,,31,,50
OPP-04190,LD-14815,ACC-00591,CON-03211,VHL-006,DLR-03,Closed Won,36000.0,9.96,32414.4,20241211.0,38,,100
OPP-04191,LD-03225,ACC-01733,CON-04531,VHL-029,DLR-02,Closed Won,37000.0,10.15,33244.5,20240912.0,21,,100
OPP-04192,LD-07325,ACC-02947,CON-03727,VHL-002,DLR-12,Closed Won,22000.0,7.1,20438.0,20240618.0,35,,100
OPP-04193,LD-09930,ACC-03060,CON-00929,VHL-022,DLR-10,Closed Lost,41000.0,9.57,37076.3,20240508.0,16,Competitor,0
OPP-04194,LD-04327,ACC-01511,CON-05196,VHL-005,DLR-09,Closed Won,30000.0,6.12,28164.0,20230909.0,17,,100
OPP-04195,LD-03608,ACC-02154,CON-01948,VHL-045,DLR-09,Negotiation,85000.0,6.7,79305.0,,22,,75
OPP-04196,LD-09689,ACC-00434,CON-02020,VHL-042,DLR-02,Proposal,62000.0,5.88,58354.4,,52,,50
OPP-04197,LD-13747,ACC-00518,CON-04982,VHL-026,DLR-07,Closed Won,43000.0,4.21,41189.7,20231023.0,11,,100
OPP-04198,LD-08644,ACC-02568,CON-02505,VHL-003,DLR-07,Proposal,26000.0,3.0,25220.0,,7,,50
OPP-04199,LD-14702,ACC-03025,CON-00037,VHL-035,DLR-03,Negotiation,16000.0,3.24,15481.6,,31,,75
OPP-04200,LD-14742,ACC-01702,CON-04871,VHL-031,DLR-03,Qualified,45000.0,3.22,43551.0,,22,,25
OPP-04201,LD-10620,ACC-01414,CON-04133,VHL-032,DLR-07,Negotiation,58000.0,3.78,55807.6,,36,,75
OPP-04202,LD-02033,ACC-01655,CON-00438,VHL-007,DLR-02,Qualified,39000.0,3.16,37767.6,,37,,25
OPP-04203,LD-08911,ACC-00725,CON-03249,VHL-010,DLR-04,Closed Won,17000.0,2.7,16541.0,20230627.0,36,,100
OPP-04204,LD-06801,ACC-01902,CON-02506,VHL-021,DLR-04,Closed Won,38000.0,10.6,33972.0,20240208.0,37,,100
OPP-04205,LD-02107,ACC-02303,CON-02290,VHL-020,DLR-08,Closed Won,25000.0,9.22,22695.0,20240825.0,30,,100
OPP-04206,LD-10052,ACC-00634,CON-01794,VHL-019,DLR-05,Closed Won,29000.0,6.85,27013.5,20230429.0,31,,100
OPP-04207,LD-11376,ACC-00584,CON-01249,VHL-038,DLR-04,Closed Won,52000.0,7.59,48053.2,20231010.0,38,,100
OPP-04208,LD-02984,ACC-01567,CON-04193,VHL-029,DLR-09,Closed Won,37000.0,7.1,34373.0,20240314.0,36,,100
OPP-04209,LD-14471,ACC-01608,CON-04999,VHL-020,DLR-04,Closed Lost,25000.0,8.59,22852.5,20240105.0,13,Competitor,0
OPP-04210,LD-05216,ACC-02644,CON-02227,VHL-028,DLR-05,Closed Won,51000.0,8.96,46430.4,20231230.0,14,,100
OPP-04211,LD-09183,ACC-00813,CON-03096,VHL-007,DLR-05,Closed Won,39000.0,2.51,38021.1,20231006.0,20,,100
OPP-04212,LD-00560,ACC-02313,CON-03864,VHL-039,DLR-03,Closed Won,58000.0,6.02,54508.4,20240504.0,31,,100
OPP-04213,LD-10821,ACC-01335,CON-02891,VHL-043,DLR-07,Closed Won,82000.0,7.77,75628.6,20240407.0,19,,100
OPP-04214,LD-06238,ACC-03036,CON-00617,VHL-017,DLR-10,Proposal,27000.0,3.74,25990.2,,20,,50
OPP-04215,LD-10436,ACC-03002,CON-04331,VHL-001,DLR-05,Closed Won,18000.0,3.37,17393.4,20231205.0,13,,100
OPP-04216,LD-15846,ACC-02623,CON-05436,VHL-004,DLR-01,Closed Won,32000.0,4.62,30521.6,20230607.0,11,,100
OPP-04217,LD-13809,ACC-00969,CON-02295,VHL-018,DLR-11,Negotiation,35000.0,6.93,32574.5,,16,,75
OPP-04218,LD-09782,ACC-02878,CON-00059,VHL-037,DLR-06,Closed Lost,45000.0,3.93,43231.5,20240214.0,41,No Decision,0
OPP-04219,LD-06994,ACC-01312,CON-00093,VHL-011,DLR-10,Closed Won,34000.0,8.85,30991.0,20240321.0,20,,100
OPP-04220,LD-02230,ACC-00501,CON-05024,VHL-005,DLR-06,Closed Won,30000.0,4.46,28662.0,20240114.0,33,,100
OPP-04221,LD-06716,ACC-00897,CON-00989,VHL-039,DLR-08,Closed Won,58000.0,5.51,54804.2,20241231.0,49,,100
OPP-04222,LD-07667,ACC-00081,CON-03329,VHL-043,DLR-02,Proposal,82000.0,3.36,79244.8,,33,,50
OPP-04223,LD-00481,ACC-02366,CON-03671,VHL-006,DLR-10,Closed Won,36000.0,4.09,34527.6,20230708.0,23,,100
OPP-04224,LD-12223,ACC-02931,CON-03228,VHL-037,DLR-06,Closed Won,45000.0,6.42,42111.0,20230422.0,57,,100
OPP-04225,LD-12008,ACC-02473,CON-05418,VHL-010,DLR-04,Closed Won,17000.0,3.44,16415.2,20240320.0,35,,100
OPP-04226,LD-15960,ACC-00012,CON-00250,VHL-034,DLR-05,Closed Won,40000.0,10.25,35900.0,20230809.0,35,,100
OPP-04227,LD-10704,ACC-00664,CON-03958,VHL-003,DLR-06,Proposal,26000.0,3.22,25162.8,,11,,50
OPP-04228,LD-03639,ACC-03112,CON-04235,VHL-005,DLR-08,Qualified,30000.0,3.73,28881.0,,36,,25
OPP-04229,LD-08442,ACC-00878,CON-04201,VHL-045,DLR-03,Closed Won,85000.0,4.48,81192.0,20240408.0,25,,100
OPP-04230,LD-00711,ACC-00567,CON-00536,VHL-031,DLR-01,Closed Won,45000.0,10.56,40248.0,20241101.0,27,,100
OPP-04231,LD-04228,ACC-00996,CON-01614,VHL-039,DLR-09,Closed Won,58000.0,4.91,55152.2,20230317.0,51,,100
OPP-04232,LD-02706,ACC-00552,CON-00224,VHL-030,DLR-02,Proposal,31000.0,2.72,30156.8,,13,,50
OPP-04233,LD-15320,ACC-02245,CON-02012,VHL-039,DLR-11,Closed Won,58000.0,3.78,55807.6,20240315.0,21,,100
OPP-04234,LD-02345,ACC-01087,CON-05365,VHL-014,DLR-05,Proposal,33000.0,2.26,32254.2,,9,,50
OPP-04235,LD-01144,ACC-02125,CON-01199,VHL-015,DLR-05,Closed Won,48000.0,5.91,45163.2,20231028.0,36,,100
OPP-04236,LD-12319,ACC-01431,CON-00586,VHL-002,DLR-08,Closed Won,22000.0,8.91,20039.8,20240201.0,35,,100
OPP-04237,LD-15445,ACC-02734,CON-02730,VHL-012,DLR-08,Closed Won,70000.0,7.55,64715.0,20230305.0,30,,100
OPP-04238,LD-03879,ACC-00250,CON-05025,VHL-017,DLR-06,Closed Won,27000.0,4.16,25876.8,20240106.0,32,,100
OPP-04239,LD-09262,ACC-00828,CON-02755,VHL-039,DLR-04,Closed Won,58000.0,7.46,53673.2,20230221.0,20,,100
OPP-04240,LD-15988,ACC-01589,CON-02200,VHL-001,DLR-01,Qualified,18000.0,8.85,16407.0,,22,,25
OPP-04241,LD-03921,ACC-00449,CON-05104,VHL-017,DLR-07,Closed Won,27000.0,9.83,24345.9,20240521.0,27,,100
OPP-04242,LD-09135,ACC-00861,CON-00256,VHL-018,DLR-01,Closed Won,35000.0,5.62,33033.0,20230918.0,17,,100
OPP-04243,LD-08133,ACC-00094,CON-00695,VHL-026,DLR-10,Closed Lost,43000.0,8.78,39224.6,20230417.0,12,Delay,0
OPP-04244,LD-04623,ACC-03070,CON-04444,VHL-043,DLR-04,Closed Won,82000.0,2.17,80220.6,20230924.0,55,,100
OPP-04245,LD-00054,ACC-00815,CON-01426,VHL-040,DLR-12,Closed Won,68000.0,1.17,67204.4,20240531.0,37,,100
OPP-04246,LD-11196,ACC-00233,CON-01923,VHL-007,DLR-02,Closed Won,39000.0,7.23,36180.3,20240204.0,19,,100
OPP-04247,LD-03094,ACC-02362,CON-02555,VHL-005,DLR-12,Closed Won,30000.0,3.57,28929.0,20230509.0,7,,100
OPP-04248,LD-11029,ACC-02814,CON-01247,VHL-001,DLR-01,Closed Won,18000.0,5.76,16963.2,20240128.0,20,,100
OPP-04249,LD-03564,ACC-00595,CON-00161,VHL-022,DLR-07,Closed Won,41000.0,3.34,39630.6,20240214.0,14,,100
OPP-04250,LD-00848,ACC-00474,CON-00559,VHL-032,DLR-01,Closed Won,58000.0,8.2,53244.0,20230419.0,16,,100
OPP-04251,LD-12102,ACC-01680,CON-03190,VHL-005,DLR-07,Proposal,30000.0,2.83,29151.0,,36,,50
OPP-04252,LD-09000,ACC-00472,CON-04620,VHL-040,DLR-02,Closed Won,68000.0,5.62,64178.4,20230408.0,21,,100
OPP-04253,LD-02188,ACC-00475,CON-03675,VHL-010,DLR-10,Closed Won,17000.0,7.97,15645.1,20240116.0,12,,100
OPP-04254,LD-12363,ACC-00741,CON-03955,VHL-014,DLR-12,Proposal,33000.0,4.82,31409.4,,15,,50
OPP-04255,LD-06263,ACC-01829,CON-04093,VHL-040,DLR-10,Qualified,68000.0,4.71,64797.2,,20,,25
OPP-04256,LD-03820,ACC-01019,CON-05543,VHL-002,DLR-06,Proposal,22000.0,4.4,21032.0,,35,,50
OPP-04257,LD-12389,ACC-00152,CON-03305,VHL-032,DLR-01,Proposal,58000.0,7.48,53661.6,,20,,50
OPP-04258,LD-03534,ACC-01382,CON-04069,VHL-006,DLR-05,Negotiation,36000.0,3.35,34794.0,,31,,75
OPP-04259,LD-09794,ACC-01866,CON-05262,VHL-006,DLR-10,Proposal,36000.0,2.09,35247.6,,18,,50
OPP-04260,LD-15706,ACC-03182,CON-01917,VHL-020,DLR-02,Closed Won,25000.0,8.49,22877.5,20231109.0,26,,100
OPP-04261,LD-04552,ACC-00722,CON-04616,VHL-027,DLR-03,Closed Won,47000.0,3.85,45190.5,20230819.0,25,,100
OPP-04262,LD-05660,ACC-02562,CON-02069,VHL-030,DLR-06,Proposal,31000.0,4.78,29518.2,,32,,50
OPP-04263,LD-14240,ACC-02362,CON-01446,VHL-020,DLR-11,Closed Won,25000.0,10.8,22300.0,20240711.0,7,,100
OPP-04264,LD-04832,ACC-02443,CON-02398,VHL-038,DLR-03,Closed Won,52000.0,7.87,47907.6,20240827.0,27,,100
OPP-04265,LD-00570,ACC-02870,CON-03949,VHL-008,DLR-01,Negotiation,52000.0,2.9,50492.0,,19,,75
OPP-04266,LD-14535,ACC-02956,CON-00438,VHL-004,DLR-02,Closed Won,32000.0,9.96,28812.8,20230609.0,29,,100
OPP-04267,LD-03541,ACC-00880,CON-03195,VHL-037,DLR-09,Closed Won,45000.0,6.54,42057.0,20230224.0,18,,100
OPP-04268,LD-13582,ACC-00526,CON-00814,VHL-029,DLR-04,Closed Won,37000.0,7.62,34180.6,20240325.0,29,,100
OPP-04269,LD-11618,ACC-03180,CON-02803,VHL-004,DLR-02,Closed Won,32000.0,6.67,29865.6,20230528.0,8,,100
OPP-04270,LD-10300,ACC-00582,CON-02217,VHL-037,DLR-11,Qualified,45000.0,6.81,41935.5,,25,,25
OPP-04271,LD-13538,ACC-02252,CON-04924,VHL-045,DLR-11,Negotiation,85000.0,3.54,81991.0,,40,,75
OPP-04272,LD-10654,ACC-03124,CON-05157,VHL-027,DLR-02,Closed Won,47000.0,5.8,44274.0,20231106.0,26,,100
OPP-04273,LD-08115,ACC-01063,CON-02147,VHL-031,DLR-06,Closed Lost,45000.0,4.83,42826.5,20240909.0,8,No Decision,0
OPP-04274,LD-00389,ACC-00577,CON-04802,VHL-017,DLR-10,Closed Lost,27000.0,11.06,24013.8,20240408.0,8,No Decision,0
OPP-04275,LD-09245,ACC-02516,CON-00323,VHL-026,DLR-01,Closed Lost,43000.0,7.15,39925.5,20230627.0,30,Competitor,0
OPP-04276,LD-11419,ACC-00682,CON-04359,VHL-019,DLR-06,Negotiation,29000.0,6.46,27126.6,,10,,75
OPP-04277,LD-00964,ACC-01767,CON-03044,VHL-020,DLR-02,Closed Won,25000.0,3.05,24237.5,20230806.0,12,,100
OPP-04278,LD-14009,ACC-00935,CON-03077,VHL-016,DLR-12,Closed Won,19000.0,7.82,17514.2,20240606.0,33,,100
OPP-04279,LD-15021,ACC-02663,CON-05319,VHL-036,DLR-07,Proposal,39000.0,6.16,36597.6,,51,,50
OPP-04280,LD-05360,ACC-01070,CON-02166,VHL-036,DLR-04,Closed Lost,39000.0,1.96,38235.6,20230310.0,38,No Decision,0
OPP-04281,LD-06095,ACC-00909,CON-03864,VHL-020,DLR-11,Proposal,25000.0,9.53,22617.5,,7,,50
OPP-04282,LD-14252,ACC-01023,CON-04007,VHL-038,DLR-03,Closed Won,52000.0,7.07,48323.6,20241010.0,20,,100
OPP-04283,LD-06272,ACC-01662,CON-00546,VHL-028,DLR-10,Qualified,51000.0,2.63,49658.7,,30,,25
OPP-04284,LD-11442,ACC-01510,CON-04476,VHL-020,DLR-04,Closed Lost,25000.0,8.71,22822.5,20230420.0,35,Price,0
OPP-04285,LD-04274,ACC-01814,CON-02310,VHL-038,DLR-09,Closed Won,52000.0,5.36,49212.8,20240510.0,41,,100
OPP-04286,LD-08304,ACC-01524,CON-02646,VHL-023,DLR-08,Closed Won,52000.0,9.51,47054.8,20241205.0,29,,100
OPP-04287,LD-06209,ACC-01030,CON-02760,VHL-033,DLR-10,Negotiation,28000.0,9.25,25410.0,,22,,75
OPP-04288,LD-11349,ACC-01892,CON-04357,VHL-009,DLR-08,Closed Won,35000.0,2.85,34002.5,20230409.0,23,,100
OPP-04289,LD-07649,ACC-03151,CON-02320,VHL-018,DLR-04,Closed Won,35000.0,3.5,33775.0,20231231.0,10,,100
OPP-04290,LD-14624,ACC-00159,CON-00551,VHL-014,DLR-10,Proposal,33000.0,7.49,30528.3,,14,,50
OPP-04291,LD-11146,ACC-02269,CON-01528,VHL-024,DLR-11,Proposal,24000.0,8.95,21852.0,,33,,50
OPP-04292,LD-13381,ACC-03128,CON-04103,VHL-038,DLR-05,Negotiation,52000.0,3.7,50076.0,,35,,75
OPP-04293,LD-07616,ACC-02115,CON-00570,VHL-012,DLR-06,Closed Lost,70000.0,6.89,65177.0,20240301.0,34,Competitor,0
OPP-04294,LD-13069,ACC-01835,CON-01317,VHL-022,DLR-10,Qualified,41000.0,3.28,39655.2,,30,,25
OPP-04295,LD-15768,ACC-01404,CON-00275,VHL-025,DLR-12,Proposal,69000.0,7.24,64004.4,,13,,50
OPP-04296,LD-02396,ACC-02083,CON-04143,VHL-011,DLR-02,Closed Won,34000.0,5.71,32058.6,20231029.0,19,,100
OPP-04297,LD-00992,ACC-00221,CON-00738,VHL-040,DLR-04,Qualified,68000.0,3.72,65470.4,,33,,25
OPP-04298,LD-12155,ACC-00196,CON-02623,VHL-008,DLR-09,Closed Won,52000.0,3.83,50008.4,20230821.0,12,,100
OPP-04299,LD-14485,ACC-02016,CON-04524,VHL-023,DLR-08,Closed Won,52000.0,5.09,49353.2,20241231.0,24,,100
OPP-04300,LD-06682,ACC-00468,CON-05155,VHL-018,DLR-08,Negotiation,35000.0,8.91,31881.5,,18,,75
OPP-04301,LD-15981,ACC-00745,CON-04970,VHL-012,DLR-05,Closed Won,70000.0,2.2,68460.0,20240421.0,34,,100
OPP-04302,LD-08688,ACC-01831,CON-00063,VHL-031,DLR-02,Closed Won,45000.0,10.23,40396.5,20241231.0,29,,100
OPP-04303,LD-07230,ACC-02033,CON-02997,VHL-021,DLR-10,Closed Won,38000.0,6.37,35579.4,20241026.0,23,,100
OPP-04304,LD-10705,ACC-01368,CON-04906,VHL-034,DLR-03,Qualified,40000.0,3.46,38616.0,,7,,25
OPP-04305,LD-01900,ACC-02487,CON-03223,VHL-022,DLR-01,Proposal,41000.0,7.87,37773.3,,19,,50
OPP-04306,LD-06805,ACC-01042,CON-05342,VHL-033,DLR-11,Closed Won,28000.0,9.9,25228.0,20240709.0,35,,100
OPP-04307,LD-06414,ACC-00610,CON-00814,VHL-020,DLR-01,Closed Won,25000.0,10.51,22372.5,20240602.0,34,,100
OPP-04308,LD-10456,ACC-00567,CON-02984,VHL-031,DLR-03,Qualified,45000.0,7.18,41769.0,,22,,25
OPP-04309,LD-11556,ACC-00236,CON-00857,VHL-038,DLR-05,Closed Won,52000.0,4.33,49748.4,20240525.0,20,,100
OPP-04310,LD-00533,ACC-00411,CON-03807,VHL-033,DLR-03,Closed Lost,28000.0,6.93,26059.6,20240409.0,34,Competitor,0
OPP-04311,LD-07347,ACC-00478,CON-01625,VHL-026,DLR-09,Closed Won,43000.0,7.8,39646.0,20240504.0,11,,100
OPP-04312,LD-05095,ACC-00510,CON-00786,VHL-033,DLR-12,Qualified,28000.0,7.21,25981.2,,36,,25
OPP-04313,LD-10071,ACC-02399,CON-05655,VHL-007,DLR-01,Closed Lost,39000.0,2.37,38075.7,20230408.0,23,Competitor,0
OPP-04314,LD-02530,ACC-02352,CON-00105,VHL-004,DLR-06,Closed Won,32000.0,6.42,29945.6,20241129.0,24,,100
OPP-04315,LD-06661,ACC-01298,CON-04610,VHL-013,DLR-07,Qualified,28000.0,3.75,26950.0,,11,,25
OPP-04316,LD-09071,ACC-02494,CON-01478,VHL-038,DLR-05,Closed Won,52000.0,1.3,51324.0,20230812.0,57,,100
OPP-04317,LD-12229,ACC-02649,CON-04553,VHL-028,DLR-08,Closed Won,51000.0,9.77,46017.3,20241127.0,26,,100
OPP-04318,LD-15299,ACC-02483,CON-04568,VHL-022,DLR-04,Closed Won,41000.0,9.9,36941.0,20230401.0,32,,100
OPP-04319,LD-04257,ACC-02655,CON-02287,VHL-009,DLR-01,Closed Won,35000.0,5.94,32921.0,20240520.0,21,,100
OPP-04320,LD-11789,ACC-02807,CON-01168,VHL-017,DLR-02,Qualified,27000.0,6.21,25323.3,,35,,25
OPP-04321,LD-02355,ACC-00419,CON-00971,VHL-027,DLR-04,Proposal,47000.0,5.82,44264.6,,25,,50
OPP-04322,LD-12849,ACC-00609,CON-00741,VHL-024,DLR-02,Closed Won,24000.0,5.94,22574.4,20241030.0,13,,100
OPP-04323,LD-07135,ACC-01987,CON-01420,VHL-021,DLR-04,Proposal,38000.0,4.79,36179.8,,10,,50
OPP-04324,LD-00738,ACC-00714,CON-03139,VHL-016,DLR-07,Closed Won,19000.0,4.9,18069.0,20230508.0,21,,100
OPP-04325,LD-10548,ACC-03019,CON-04865,VHL-038,DLR-02,Closed Won,52000.0,4.06,49888.8,20231028.0,31,,100
OPP-04326,LD-08521,ACC-02388,CON-05332,VHL-025,DLR-11,Closed Won,69000.0,7.14,64073.4,20240414.0,25,,100
OPP-04327,LD-02923,ACC-01828,CON-04992,VHL-040,DLR-12,Closed Won,68000.0,1.8,66776.0,20240114.0,57,,100
OPP-04328,LD-15086,ACC-00677,CON-05369,VHL-005,DLR-12,Closed Won,30000.0,2.54,29238.0,20240126.0,23,,100
OPP-04329,LD-11715,ACC-00108,CON-02715,VHL-032,DLR-04,Closed Lost,58000.0,11.83,51138.6,20240311.0,15,Competitor,0
OPP-04330,LD-00754,ACC-00433,CON-04223,VHL-032,DLR-01,Qualified,58000.0,6.19,54409.8,,17,,25
OPP-04331,LD-12610,ACC-02707,CON-02400,VHL-006,DLR-02,Qualified,36000.0,2.38,35143.2,,17,,25
OPP-04332,LD-06413,ACC-00390,CON-03250,VHL-005,DLR-11,Closed Won,30000.0,2.22,29334.0,20230706.0,23,,100
OPP-04333,LD-09936,ACC-00343,CON-03415,VHL-037,DLR-09,Closed Won,45000.0,7.31,41710.5,20231122.0,52,,100
OPP-04334,LD-06324,ACC-00601,CON-04551,VHL-032,DLR-11,Negotiation,58000.0,7.97,53377.4,,35,,75
OPP-04335,LD-12479,ACC-00092,CON-04181,VHL-005,DLR-08,Closed Lost,30000.0,2.84,29148.0,20240712.0,35,Delay,0
OPP-04336,LD-03227,ACC-02710,CON-01473,VHL-040,DLR-10,Closed Won,68000.0,5.38,64341.6,20230325.0,36,,100
OPP-04337,LD-14651,ACC-02239,CON-01218,VHL-012,DLR-07,Closed Won,70000.0,8.52,64036.0,20231222.0,11,,100
OPP-04338,LD-07956,ACC-02192,CON-02576,VHL-019,DLR-06,Closed Lost,29000.0,12.34,25421.4,20230815.0,26,Competitor,0
OPP-04339,LD-02703,ACC-02138,CON-04078,VHL-033,DLR-10,Closed Won,28000.0,6.56,26163.2,20230502.0,29,,100
OPP-04340,LD-15838,ACC-02077,CON-02001,VHL-021,DLR-04,Closed Won,38000.0,10.84,33880.8,20230611.0,35,,100
OPP-04341,LD-10793,ACC-00707,CON-04664,VHL-038,DLR-06,Closed Won,52000.0,7.53,48084.4,20241226.0,52,,100
OPP-04342,LD-13314,ACC-01716,CON-00853,VHL-026,DLR-12,Qualified,43000.0,2.71,41834.7,,9,,25
OPP-04343,LD-06056,ACC-00737,CON-03918,VHL-002,DLR-04,Closed Won,22000.0,5.79,20726.2,20240901.0,12,,100
OPP-04344,LD-12418,ACC-01227,CON-03258,VHL-017,DLR-05,Closed Won,27000.0,5.92,25401.6,20240630.0,12,,100
OPP-04345,LD-12848,ACC-00647,CON-05422,VHL-017,DLR-08,Closed Won,27000.0,3.32,26103.6,20230330.0,12,,100
OPP-04346,LD-04802,ACC-01108,CON-01714,VHL-044,DLR-01,Closed Won,71000.0,4.5,67805.0,20241231.0,55,,100
OPP-04347,LD-06841,ACC-02293,CON-04919,VHL-034,DLR-07,Closed Won,40000.0,7.9,36840.0,20240511.0,34,,100
OPP-04348,LD-13503,ACC-02370,CON-05442,VHL-022,DLR-05,Closed Lost,41000.0,4.15,39298.5,20240325.0,32,No Decision,0
OPP-04349,LD-11931,ACC-01095,CON-04778,VHL-019,DLR-06,Closed Won,29000.0,10.13,26062.3,20230425.0,10,,100
OPP-04350,LD-15722,ACC-01060,CON-00709,VHL-005,DLR-02,Qualified,30000.0,4.48,28656.0,,14,,25
OPP-04351,LD-13443,ACC-01735,CON-02725,VHL-044,DLR-06,Closed Lost,71000.0,1.8,69722.0,20231017.0,55,Competitor,0
OPP-04352,LD-12387,ACC-00726,CON-04805,VHL-004,DLR-12,Closed Won,32000.0,5.95,30096.0,20240705.0,22,,100
OPP-04353,LD-07395,ACC-02287,CON-00953,VHL-045,DLR-07,Closed Won,85000.0,5.72,80138.0,20230310.0,53,,100
OPP-04354,LD-02558,ACC-00439,CON-03926,VHL-029,DLR-02,Negotiation,37000.0,8.28,33936.4,,29,,75
OPP-04355,LD-13454,ACC-00745,CON-00872,VHL-034,DLR-08,Closed Won,40000.0,6.64,37344.0,20241231.0,32,,100
OPP-04356,LD-02737,ACC-02876,CON-03563,VHL-020,DLR-09,Negotiation,25000.0,2.86,24285.0,,33,,75
OPP-04357,LD-04759,ACC-01572,CON-02419,VHL-017,DLR-04,Closed Won,27000.0,10.02,24294.6,20230213.0,31,,100
OPP-04358,LD-09619,ACC-01759,CON-02615,VHL-041,DLR-08,Closed Won,48000.0,6.04,45100.8,20230917.0,57,,100
OPP-04359,LD-14387,ACC-00622,CON-00908,VHL-017,DLR-03,Qualified,27000.0,6.12,25347.6,,26,,25
OPP-04360,LD-04855,ACC-01385,CON-01714,VHL-040,DLR-01,Qualified,68000.0,1.07,67272.4,,53,,25
OPP-04361,LD-08240,ACC-02376,CON-00074,VHL-002,DLR-07,Proposal,22000.0,3.0,21340.0,,29,,50
OPP-04362,LD-11918,ACC-01128,CON-05294,VHL-013,DLR-08,Closed Won,28000.0,8.6,25592.0,20230424.0,33,,100
OPP-04363,LD-07562,ACC-01090,CON-05116,VHL-016,DLR-08,Closed Won,19000.0,3.63,18310.3,20230926.0,21,,100
OPP-04364,LD-05667,ACC-02516,CON-04322,VHL-027,DLR-08,Closed Won,47000.0,7.29,43573.7,20230528.0,21,,100
OPP-04365,LD-06149,ACC-01619,CON-05431,VHL-019,DLR-04,Qualified,29000.0,5.99,27262.9,,23,,25
OPP-04366,LD-15790,ACC-02466,CON-01774,VHL-013,DLR-08,Closed Won,28000.0,9.92,25222.4,20231006.0,35,,100
OPP-04367,LD-15859,ACC-00260,CON-05100,VHL-037,DLR-02,Closed Won,45000.0,3.97,43213.5,20241010.0,57,,100
OPP-04368,LD-13003,ACC-02403,CON-03824,VHL-037,DLR-07,Qualified,45000.0,1.44,44352.0,,25,,25
OPP-04369,LD-09662,ACC-01466,CON-00820,VHL-025,DLR-11,Closed Lost,69000.0,13.44,59726.4,20230726.0,22,Delay,0
OPP-04370,LD-10992,ACC-00838,CON-04182,VHL-024,DLR-08,Closed Lost,24000.0,9.54,21710.4,20240420.0,17,Delay,0
OPP-04371,LD-05906,ACC-00002,CON-02321,VHL-037,DLR-01,Proposal,45000.0,2.28,43974.0,,44,,50
OPP-04372,LD-09765,ACC-01043,CON-01235,VHL-033,DLR-03,Closed Won,28000.0,11.33,24827.6,20230508.0,9,,100
OPP-04373,LD-09461,ACC-01362,CON-02109,VHL-039,DLR-07,Closed Won,58000.0,4.58,55343.6,20230720.0,43,,100
OPP-04374,LD-11309,ACC-01476,CON-01875,VHL-003,DLR-10,Closed Won,26000.0,7.6,24024.0,20230922.0,17,,100
OPP-04375,LD-11959,ACC-02030,CON-00503,VHL-013,DLR-08,Closed Lost,28000.0,4.78,26661.6,20240313.0,26,Competitor,0
OPP-04376,LD-06374,ACC-02664,CON-05604,VHL-041,DLR-04,Proposal,48000.0,1.58,47241.6,,38,,50
